,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
365,2/17/2015 19:00,21.02,23.29,0.0,514.2,0.003581305,0
366,2/17/2015 20:00,21.025,23.29,0.0,516.5,0.003582412,0
367,2/17/2015 21:00,21.0,23.29,0.0,521.0,0.00357688,0
368,2/17/2015 22:00,21.0,23.29,0.0,520.0,0.00357688,0
369,2/17/2015 23:00,21.0,23.254,0.0,517.8,0.00357132,0
370,2/18/2015 0:00,21.0,23.26,0.0,514.3333333,0.003572246,0
371,2/18/2015 1:00,21.0,23.2675,0.0,516.75,0.003573405,0
372,2/18/2015 2:00,21.0,23.29,0.0,520.75,0.00357688,0
373,2/18/2015 3:00,21.0,23.29,0.0,519.3333333,0.00357688,0
374,2/18/2015 4:00,21.0,23.29,0.0,519.0,0.00357688,0
375,2/18/2015 5:00,21.0,23.29,0.0,509.75,0.00357688,0
376,2/18/2015 6:00,21.0,23.29,0.0,508.5,0.00357688,0
377,2/18/2015 7:00,20.9725,23.29,0.0,504.5,0.003570804,0
378,2/18/2015 8:00,21.0,23.29,0.0,506.5,0.00357688,0
379,2/18/2015 9:00,20.9725,23.29,0.0,509.0,0.003570804,0
380,2/18/2015 10:00,20.96333333,23.29,0.0,507.25,0.00356878,0
381,2/18/2015 11:00,21.0,23.29,0.0,509.3333333,0.00357688,0
382,2/18/2015 12:00,20.89,23.2,0.0,509.6666667,0.003538822,0
383,2/18/2015 13:00,20.89,23.245,0.0,508.25,0.003545725,0
384,2/18/2015 14:00,20.89,23.2225,0.0,510.25,0.003542274,0
385,2/18/2015 15:00,20.89,23.254,0.0,504.0,0.003547106,0
386,2/18/2015 16:00,20.89,23.26,0.0,499.3333333,0.003548027,0
387,2/18/2015 17:00,20.89,23.2225,0.0,495.0,0.003542274,0
388,2/18/2015 18:00,20.89,23.2,0.0,496.25,0.003538822,0
389,2/18/2015 19:00,20.89,23.2,0.0,494.75,0.003538822,0
390,2/18/2015 20:00,20.89,23.2,0.0,492.5,0.003538822,0
391,2/18/2015 21:00,20.89,23.2,0.0,494.25,0.003538822,0
392,2/18/2015 22:00,20.89,23.2,0.0,492.3333333,0.003538822,0
393,2/18/2015 23:00,20.89,23.125,0.0,493.75,0.003527317,0
394,2/19/2015 0:00,20.89,23.125,0.0,484.75,0.003527317,0
395,2/19/2015 1:00,20.89,23.1,0.0,489.25,0.003523482,0
396,2/19/2015 2:00,20.89,23.1,0.0,494.5,0.003523482,0
397,2/19/2015 3:00,20.89,23.1,0.0,495.6666667,0.003523482,0
398,2/19/2015 4:00,20.89,23.1,0.0,501.5,0.003523482,0
399,2/19/2015 5:00,20.89,23.1,0.0,499.6666667,0.003523482,0
400,2/19/2015 6:00,20.89,23.1,0.0,492.5,0.003523482,0
401,2/19/2015 7:00,20.89,23.1,0.0,494.25,0.003523482,0
402,2/19/2015 8:00,20.89,23.1,0.0,494.0,0.003523482,0
403,2/19/2015 9:00,20.9725,23.1,0.0,489.25,0.003541507,0
404,2/19/2015 10:00,20.9175,23.1,0.0,490.0,0.003529482,0
405,2/19/2015 11:00,20.89,23.1,0.0,495.5,0.003523482,0
406,2/19/2015 12:00,20.89,23.05,0.0,498.0,0.003515813,0
407,2/19/2015 13:00,20.89,23.05,0.0,495.0,0.003515813,0
408,2/19/2015 14:00,20.912,23.0,0.0,490.2,0.003512921,0
409,2/19/2015 15:00,20.92666667,23.0,0.0,492.3333333,0.003516109,0
410,2/19/2015 16:00,20.89,23.0,0.0,491.6666667,0.003508143,0
411,2/19/2015 17:00,20.89,22.956,0.0,488.0,0.003501394,0
412,2/19/2015 18:00,20.934,22.934,0.0,488.0,0.003507553,0
413,2/19/2015 19:00,20.89,23.0,0.0,485.0,0.003508143,0
414,2/19/2015 20:00,20.89,23.0,0.0,490.0,0.003508143,0
415,2/19/2015 21:00,20.9175,22.9725,0.0,489.5,0.003509891,0
416,2/19/2015 22:00,20.89,22.945,0.0,485.25,0.003499707,0
417,2/19/2015 23:00,20.89,22.89,0.0,485.6666667,0.003491271,0
418,2/20/2015 0:00,20.9175,22.945,0.0,485.0,0.003505665,0
419,2/20/2015 1:00,20.89,22.956,0.0,485.2,0.003501394,0
420,2/20/2015 2:00,20.945,22.89,0.0,484.0,0.003503168,0
421,2/20/2015 3:00,20.89,22.9175,0.0,483.0,0.003495489,0
422,2/20/2015 4:00,20.89,22.89,0.0,481.0,0.003491271,0
423,2/20/2015 5:00,20.89,22.89,0.0,476.5,0.003491271,0
424,2/20/2015 6:00,20.89,22.89,0.0,475.0,0.003491271,0
425,2/20/2015 7:00,20.89,22.89,0.0,476.0,0.003491271,0
426,2/20/2015 8:00,20.89,22.89,0.0,478.5,0.003491271,0
427,2/20/2015 9:00,20.89,22.89,0.0,481.0,0.003491271,0
428,2/20/2015 10:00,20.89,22.89,0.0,483.0,0.003491271,0
429,2/20/2015 11:00,20.85666667,22.85666667,0.0,480.25,0.003478976,0
430,2/20/2015 12:00,20.89,22.89,0.0,480.25,0.003491271,0
431,2/20/2015 13:00,20.89,22.865,0.0,470.75,0.003487436,0
432,2/20/2015 14:00,20.89,22.89,0.0,474.75,0.003491271,0
433,2/20/2015 15:00,20.89,22.865,0.0,482.25,0.003487436,0
434,2/20/2015 16:00,20.89,22.89,0.0,480.3333333,0.003491271,0
435,2/20/2015 17:00,20.89,22.89,0.0,480.0,0.003491271,0
436,2/20/2015 18:00,20.89,22.84,0.0,481.5,0.003483602,0
437,2/20/2015 19:00,20.89,22.84,0.0,483.5,0.003483602,0
438,2/20/2015 20:00,20.89,22.79,0.0,475.6,0.003475933,0
439,2/20/2015 21:00,20.89,22.76,0.0,475.3333333,0.003471332,0
440,2/20/2015 22:00,20.89,22.815,0.0,477.6666667,0.003479768,0
441,2/20/2015 23:00,20.89,22.79,0.0,475.75,0.003475933,0
442,2/21/2015 0:00,20.89,22.79,0.0,479.1666667,0.003475933,0
443,2/21/2015 1:00,20.865,22.7675,0.0,475.0,0.003467115,0
444,2/21/2015 2:00,20.865,22.7675,0.0,474.0,0.003467115,0
445,2/21/2015 3:00,20.89,22.79,0.0,477.3333333,0.003475933,0
446,2/21/2015 4:00,20.89,22.79,0.0,473.0,0.003475933,0
447,2/21/2015 5:00,20.89,22.7675,0.0,470.0,0.003472482,0
448,2/21/2015 6:00,20.865,22.675,0.0,468.75,0.003452951,0
449,2/21/2015 7:00,20.87,22.718,0.0,471.4,0.003460606,0
450,2/21/2015 8:00,20.89,22.7,0.0,471.0,0.00346213,0
451,2/21/2015 9:00,20.89,22.7,0.0,468.0,0.00346213,0
452,2/21/2015 10:00,20.85,22.678,0.0,468.6,0.003450207,0
453,2/21/2015 11:00,20.81,22.62,0.0,467.4,0.003432825,0
454,2/21/2015 12:00,20.79,22.6,0.0,469.0,0.003425529,0
455,2/21/2015 13:00,20.79,22.65,0.0,471.25,0.00343315,0
456,2/21/2015 14:00,20.82333333,22.73,0.0,470.6666667,0.003452459,0
457,2/21/2015 15:00,20.79,22.6,0.0,466.75,0.003425529,0
458,2/21/2015 16:00,20.79,22.64,0.0,466.8,0.003431626,0
459,2/21/2015 17:00,20.79,22.7,0.0,468.75,0.003440771,0
460,2/21/2015 18:00,20.79,22.65,0.0,467.5,0.00343315,0
461,2/21/2015 19:00,20.79,22.63333333,0.0,469.6666667,0.00343061,0
462,2/21/2015 20:00,20.79,22.7,0.0,469.75,0.003440771,0
463,2/21/2015 21:00,20.79,22.6,0.0,469.75,0.003425529,0
464,2/21/2015 22:00,20.79,22.6,0.0,467.25,0.003425529,0
465,2/21/2015 23:00,20.772,22.6,0.0,461.4,0.003421714,0
466,2/22/2015 0:00,20.79,22.6,0.0,469.25,0.003425529,0
467,2/22/2015 1:00,20.79,22.625,0.0,468.0,0.00342934,0
468,2/22/2015 2:00,20.73,22.6,0.0,469.0,0.003412826,0
469,2/22/2015 3:00,20.79,22.6,0.0,467.25,0.003425529,0
470,2/22/2015 4:00,20.79,22.6,0.0,467.4,0.003425529,0
471,2/22/2015 5:00,20.79,22.6,0.0,467.6666667,0.003425529,0
472,2/22/2015 6:00,20.745,22.6,0.0,471.5,0.003415998,0
473,2/22/2015 7:00,20.76,22.6,0.0,471.6666667,0.003419173,0
474,2/22/2015 8:00,20.7225,22.6,0.0,464.75,0.003411242,0
475,2/22/2015 9:00,20.7225,22.6,0.0,461.75,0.003411242,0
476,2/22/2015 10:00,20.7225,22.6,0.0,458.5,0.003411242,0
477,2/22/2015 11:00,20.745,22.55,0.0,459.5,0.003408399,0
478,2/22/2015 12:00,20.7225,22.55,0.0,460.5,0.003403653,0
479,2/22/2015 13:00,20.76,22.56666667,0.0,465.3333333,0.003414102,0
480,2/22/2015 14:00,20.7225,22.5,0.0,465.0,0.003396065,0
481,2/22/2015 15:00,20.7225,22.5,0.0,459.0,0.003396065,0
482,2/22/2015 16:00,20.7675,22.5,0.0,463.0,0.003405542,0
483,2/22/2015 17:00,20.745,22.5,0.0,460.75,0.003400801,0
484,2/22/2015 18:00,20.7,22.5,0.0,461.5,0.003391335,0
485,2/22/2015 19:00,20.7,22.5,0.0,466.0,0.003391335,0
486,2/22/2015 20:00,20.7675,22.5,0.0,460.25,0.003405542,0
487,2/22/2015 21:00,20.718,22.52,0.0,457.4,0.003398153,0
488,2/22/2015 22:00,20.7,22.5,0.0,464.6,0.003391335,0
489,2/22/2015 23:00,20.73,22.5,0.0,464.3333333,0.003397643,0
490,2/23/2015 0:00,20.7,22.5,0.0,459.3333333,0.003391335,0
491,2/23/2015 1:00,20.7,22.5,0.0,459.75,0.003391335,0
492,2/23/2015 2:00,20.7225,22.5,0.0,459.25,0.003396065,0
493,2/23/2015 3:00,20.7,22.5,0.0,463.0,0.003391335,0
494,2/23/2015 4:00,20.7225,22.445,0.0,461.5,0.003387718,0
495,2/23/2015 5:00,20.7,22.5,0.0,454.5,0.003391335,0
496,2/23/2015 6:00,20.7,22.5,0.0,458.3333333,0.003391335,0
497,2/23/2015 7:00,20.718,22.5,0.0,463.0,0.003395119,0
498,2/23/2015 8:00,20.7,22.5,0.0,463.75,0.003391335,0
499,2/23/2015 9:00,20.7,22.456,0.0,460.6,0.003384667,0
500,2/23/2015 10:00,20.7,22.5,0.0,455.25,0.003391335,0
501,2/23/2015 11:00,20.7,22.5,0.0,455.6666667,0.003391335,0
502,2/23/2015 12:00,20.7,22.5,0.0,456.25,0.003391335,0
503,2/23/2015 13:00,20.7,22.42666667,0.0,459.6666667,0.003380222,0
504,2/23/2015 14:00,20.7,22.5,0.0,462.0,0.003391335,0
505,2/23/2015 15:00,20.7225,22.4725,0.0,460.25,0.003391892,0
506,2/23/2015 16:00,20.718,22.434,0.0,462.0,0.003385105,0
507,2/23/2015 17:00,20.73,22.39,0.0,461.0,0.003380942,0
508,2/23/2015 18:00,20.7,22.39,0.0,461.6666667,0.003374666,0
509,2/23/2015 19:00,20.745,22.39,0.0,460.25,0.003384084,0
510,2/23/2015 20:00,20.7225,22.365,0.0,456.25,0.003375578,0
511,2/23/2015 21:00,20.745,22.39,0.0,457.5,0.003384084,0
512,2/23/2015 22:00,20.772,22.37,0.0,455.8,0.003386702,0
513,2/23/2015 23:00,20.76,22.39,0.0,455.0,0.003387229,0
514,2/24/2015 0:00,20.7675,22.365,0.0,451.25,0.003384998,0
515,2/24/2015 1:00,20.745,22.39,0.0,453.75,0.003384084,0
516,2/24/2015 2:00,20.736,22.39,0.0,456.2,0.003382199,0
517,2/24/2015 3:00,20.73,22.35666667,0.0,453.6666667,0.003375881,0
518,2/24/2015 4:00,20.7,22.34,0.0,452.75,0.003367089,0
519,2/24/2015 5:00,20.76,22.35666667,0.0,454.0,0.003382159,0
520,2/24/2015 6:00,20.745,22.39,0.0,452.5,0.003384084,0
521,2/24/2015 7:00,20.73,22.39,0.0,456.0,0.003380942,0
522,2/24/2015 8:00,20.745,22.34,0.0,451.5,0.003376486,0
523,2/24/2015 9:00,20.7,22.37,0.0,449.8,0.003371635,0
524,2/24/2015 10:00,20.7,22.365,0.0,449.25,0.003370877,0
525,2/24/2015 11:00,20.7,22.365,0.0,452.25,0.003370877,0
526,2/24/2015 12:00,20.7225,22.34,0.0,451.25,0.003371784,0
527,2/24/2015 13:00,20.7,22.34,0.0,453.0,0.003367089,0
528,2/24/2015 14:00,20.7,22.39,0.0,453.25,0.003374666,0
529,2/24/2015 15:00,20.7,22.315,0.0,456.6666667,0.0033633,0
530,2/24/2015 16:00,20.7,22.29,0.0,455.75,0.003359512,0
531,2/24/2015 17:00,20.7,22.365,0.0,458.0,0.003370877,0
532,2/24/2015 18:00,20.7,22.34,0.0,458.75,0.003367089,0
533,2/24/2015 19:00,20.7,22.29,0.0,455.5,0.003359512,0
534,2/24/2015 20:00,20.7,22.29,0.0,455.0,0.003359512,0
535,2/24/2015 21:00,20.7,22.29,0.0,453.3333333,0.003359512,0
536,2/24/2015 22:00,20.7,22.33,0.0,454.6,0.003365573,0
537,2/24/2015 23:00,20.7,22.29,0.0,457.5,0.003359512,0
538,2/25/2015 0:00,20.7,22.29,0.0,449.6666667,0.003359512,0
539,2/25/2015 1:00,20.7,22.29,0.0,452.0,0.003359512,0
540,2/25/2015 2:00,20.7,22.29,0.0,453.5,0.003359512,0
541,2/25/2015 3:00,20.7,22.29,0.0,452.0,0.003359512,0
542,2/25/2015 4:00,20.7,22.29,0.0,450.6,0.003359512,0
543,2/25/2015 5:00,20.7,22.29,0.0,450.6666667,0.003359512,0
544,2/25/2015 6:00,20.7,22.29,0.0,451.0,0.003359512,0
545,2/25/2015 7:00,20.7,22.29,0.0,454.5,0.003359512,0
546,2/25/2015 8:00,20.7,22.29,0.0,457.25,0.003359512,0
547,2/25/2015 9:00,20.7,22.315,0.0,456.0,0.0033633,0
548,2/25/2015 10:00,20.675,22.29,0.0,456.5,0.003354313,0
549,2/25/2015 11:00,20.675,22.29,0.0,453.5,0.003354313,0
550,2/25/2015 12:00,20.7,22.29,0.0,454.25,0.003359512,0
551,2/25/2015 13:00,20.675,22.22,0.0,454.0,0.003343722,0
552,2/25/2015 14:00,20.675,22.2675,0.0,451.0,0.003350909,0
553,2/25/2015 15:00,20.66666667,22.26,0.0,450.25,0.003348045,0
554,2/25/2015 16:00,20.625,22.2225,0.0,449.75,0.003333756,0
555,2/25/2015 17:00,20.675,22.2675,0.0,452.0,0.003350909,0
556,2/25/2015 18:00,20.65,22.245,0.0,452.5,0.003342324,0
557,2/25/2015 19:00,20.64,22.236,0.0,454.0,0.003338894,0
558,2/25/2015 20:00,20.63333333,22.26,0.0,453.0,0.003341137,0
559,2/25/2015 21:00,20.7,22.29,0.0,454.0,0.003359512,0
560,2/25/2015 22:00,20.675,22.2675,0.0,450.0,0.003350909,0
561,2/25/2015 23:00,20.625,22.245,0.0,451.75,0.003337149,0
562,2/26/2015 0:00,20.675,22.2675,0.0,450.25,0.003350909,0
563,2/26/2015 1:00,20.625,22.2225,0.0,445.0,0.003333756,0
564,2/26/2015 2:00,20.65,22.2675,0.0,446.25,0.003345722,0
565,2/26/2015 3:00,20.66666667,22.26,0.0,450.6666667,0.003348045,0
566,2/26/2015 4:00,20.64,22.236,0.0,453.6,0.003338894,0
567,2/26/2015 5:00,20.63333333,22.23,0.0,450.3333333,0.00333661,0
568,2/26/2015 6:00,20.65,22.245,0.0,445.5,0.003342324,0
569,2/26/2015 7:00,20.65,22.245,0.0,443.0,0.003342324,0
570,2/26/2015 8:00,20.65,22.245,0.0,449.25,0.003342324,0
571,2/26/2015 9:00,20.63333333,22.23,0.0,454.6666667,0.00333661,0
572,2/26/2015 10:00,20.65,22.245,0.0,449.0,0.003342324,0
573,2/26/2015 11:00,20.625,22.2225,0.0,448.5,0.003333756,0
574,2/26/2015 12:00,20.6,22.2,0.0,449.6,0.003325206,0
575,2/26/2015 13:00,20.6,22.2,0.0,454.0,0.003325206,0
576,2/26/2015 14:00,20.6,22.2225,0.0,451.25,0.003328594,0
577,2/26/2015 15:00,20.6,22.2,0.0,449.3333333,0.003325206,0
578,2/26/2015 16:00,20.6,22.2,0.0,446.0,0.003325206,0
579,2/26/2015 17:00,20.6,22.2225,0.0,445.75,0.003328594,0
580,2/26/2015 18:00,20.6,22.2,0.0,451.5,0.003325206,0
581,2/26/2015 19:00,20.6,22.2,0.0,455.25,0.003325206,0
582,2/26/2015 20:00,20.6,22.2,0.0,455.25,0.003325206,0
583,2/26/2015 21:00,20.63333333,22.23,0.0,451.6666667,0.00333661,0
584,2/26/2015 22:00,20.6,22.2,0.0,451.0,0.003325206,0
585,2/26/2015 23:00,20.6,22.2,0.0,448.75,0.003325206,0
586,2/27/2015 0:00,20.6,22.2,0.0,445.75,0.003325206,0
587,2/27/2015 1:00,20.6,22.2,0.0,444.75,0.003325206,0
588,2/27/2015 2:00,20.6,22.2,0.0,446.3333333,0.003325206,0
589,2/27/2015 3:00,20.6,22.2,0.0,450.0,0.003325206,0
590,2/27/2015 4:00,20.575,22.2225,0.0,446.5,0.003323439,0
591,2/27/2015 5:00,20.6,22.2225,0.0,446.5,0.003328594,0
592,2/27/2015 6:00,20.575,22.2675,0.0,447.75,0.003330205,0
593,2/27/2015 7:00,20.58,22.254,0.0,449.6,0.003329207,0
594,2/27/2015 8:00,20.6,22.23,0.0,451.6666667,0.003329723,0
595,2/27/2015 9:00,20.6,22.26,0.0,450.0,0.003334241,0
596,2/27/2015 10:00,20.6,22.2,0.0,449.25,0.003325206,0
597,2/27/2015 11:00,20.575,22.2,0.0,449.75,0.003320056,0
598,2/27/2015 12:00,20.55,22.2675,0.0,453.75,0.003325047,0
599,2/27/2015 13:00,20.6,22.2,0.0,453.0,0.003325206,0
600,2/27/2015 14:00,20.6,22.2,0.0,450.5,0.003325206,0
601,2/27/2015 15:00,20.56666667,22.23,0.0,447.0,0.00332285,0
602,2/27/2015 16:00,20.575,22.2675,0.0,443.75,0.003330205,0
603,2/27/2015 17:00,20.6,22.2,0.0,444.25,0.003325206,0
604,2/27/2015 18:00,20.6,22.2675,0.0,451.5,0.00333537,0
605,2/27/2015 19:00,20.6,22.218,0.0,448.4,0.003327916,0
606,2/27/2015 20:00,20.6,22.2,0.0,449.0,0.003325206,0
607,2/27/2015 21:00,20.6,22.26,0.0,449.3333333,0.003334241,0
608,2/27/2015 22:00,20.6,22.2,0.0,446.25,0.003325206,0
609,2/27/2015 23:00,20.6,22.2,0.0,446.6,0.003325206,0
610,2/28/2015 0:00,20.6,22.2,0.0,447.6666667,0.003325206,0
611,2/28/2015 1:00,20.6,22.2,0.0,447.0,0.003325206,0
612,2/28/2015 2:00,20.6,22.2,0.0,446.75,0.003325206,0
613,2/28/2015 3:00,20.6,22.2,0.0,449.3333333,0.003325206,0
614,2/28/2015 4:00,20.58,22.2,0.0,451.2,0.003321086,0
615,2/28/2015 5:00,20.6,22.2,0.0,454.0,0.003325206,0
616,2/28/2015 6:00,20.6,22.2,0.0,451.0,0.003325206,0
617,2/28/2015 7:00,20.6,22.2,0.0,450.25,0.003325206,0
618,2/28/2015 8:00,20.6,22.2225,0.0,450.0,0.003328594,0
619,2/28/2015 9:00,20.6,22.2225,0.0,449.0,0.003328594,0
620,2/28/2015 10:00,20.6,22.2,0.0,446.0,0.003325206,0
621,2/28/2015 11:00,20.58,22.218,0.0,443.2,0.003323793,0
622,2/28/2015 12:00,20.56666667,22.26,0.0,443.3333333,0.003327358,0
623,2/28/2015 13:00,20.6,22.2,0.0,448.0,0.003325206,0
624,2/28/2015 14:00,20.6,22.2675,0.0,454.0,0.00333537,0
625,2/28/2015 15:00,20.6,22.29,0.0,451.5,0.003338759,0
626,2/28/2015 16:00,20.6,22.29,0.0,451.3333333,0.003338759,0
627,2/28/2015 17:00,20.55,22.29,0.0,447.0,0.003328425,0
628,2/28/2015 18:00,20.55,22.29,0.0,448.5,0.003328425,0
629,2/28/2015 19:00,20.525,22.2225,0.0,450.5,0.003313151,0
630,2/28/2015 20:00,20.575,22.29,0.0,446.5,0.003333588,0
631,2/28/2015 21:00,20.6,22.29,0.0,447.3333333,0.003338759,0
632,2/28/2015 22:00,20.575,22.29,0.0,453.5,0.003333588,0
633,2/28/2015 23:00,20.56666667,22.29,0.0,451.3333333,0.003331866,0
634,3/1/2015 0:00,20.58,22.254,0.0,449.4,0.003329207,0
635,3/1/2015 1:00,20.53333333,22.26,0.0,453.6666667,0.003320487,0
636,3/1/2015 2:00,20.575,22.2,0.0,448.25,0.003320056,0
637,3/1/2015 3:00,20.575,22.29,0.0,452.0,0.003333588,0
638,3/1/2015 4:00,20.525,22.2675,0.0,452.6666667,0.003319896,0
639,3/1/2015 5:00,20.6,22.2,0.0,454.6666667,0.003325206,0
640,3/1/2015 6:00,20.6,22.254,0.0,453.2,0.003333337,0
641,3/1/2015 7:00,20.56,22.29,0.0,447.6,0.003330489,0
642,3/1/2015 8:00,20.6,22.29,0.0,447.6666667,0.003338759,0
643,3/1/2015 9:00,20.55,22.29,0.0,448.0,0.003328425,0
644,3/1/2015 10:00,20.55,22.29,0.0,451.0,0.003328425,0
645,3/1/2015 11:00,20.6,22.29,0.0,451.0,0.003338759,0
646,3/1/2015 12:00,20.525,22.2675,0.0,451.0,0.003319896,0
647,3/1/2015 13:00,20.525,22.29,0.0,449.75,0.003323268,0
648,3/1/2015 14:00,20.52,22.29,0.0,453.0,0.003322238,0
649,3/1/2015 15:00,20.5,22.2675,0.0,453.5,0.003314751,0
650,3/1/2015 16:00,20.5,22.29,0.0,452.3333333,0.003318119,0
651,3/1/2015 17:00,20.525,22.29,0.0,452.0,0.003323268,0
652,3/1/2015 18:00,20.6,22.26,0.0,450.6666667,0.003334241,0
653,3/1/2015 19:00,20.5,22.2,0.0,449.5,0.00330465,0
654,3/1/2015 20:00,20.6,22.2225,0.0,449.75,0.003328594,0
655,3/1/2015 21:00,20.56,22.2,0.0,449.0,0.00331697,0
656,3/1/2015 22:00,20.6,22.2,0.0,451.3333333,0.003325206,0
657,3/1/2015 23:00,20.56666667,22.2,0.0,449.0,0.003318341,0
658,3/2/2015 0:00,20.56666667,22.2,0.0,448.0,0.003318341,0
659,3/2/2015 1:00,20.575,22.2,0.0,443.25,0.003320056,0
660,3/2/2015 2:00,20.55,22.245,0.0,446.5,0.003321669,0
661,3/2/2015 3:00,20.6,22.245,0.0,448.75,0.003331982,0
662,3/2/2015 4:00,20.6,22.2225,0.0,451.0,0.003328594,0
663,3/2/2015 5:00,20.6,22.2,0.0,451.5,0.003325206,0
664,3/2/2015 6:00,20.56666667,22.2,0.0,455.0,0.003318341,0
665,3/2/2015 7:00,20.6,22.2,0.0,451.6,0.003325206,0
666,3/2/2015 8:00,20.6,22.2,0.0,452.6666667,0.003325206,0
667,3/2/2015 9:00,20.6,22.14,0.0,448.2,0.003316171,0
668,3/2/2015 10:00,20.6,22.125,0.0,445.75,0.003313912,0
669,3/2/2015 11:00,20.6,22.1,0.0,446.6666667,0.003310148,0
670,3/2/2015 12:00,20.6,22.1,0.0,446.3333333,0.003310148,0
671,3/2/2015 13:00,20.6,22.125,0.0,444.75,0.003313912,0
672,3/2/2015 14:00,20.6,22.1,0.0,444.5,0.003310148,0
673,3/2/2015 15:00,20.58,22.14,0.0,446.0,0.003312062,0
674,3/2/2015 16:00,20.56666667,22.13333333,0.0,443.3333333,0.003308323,0
675,3/2/2015 17:00,20.6,22.1,0.0,447.0,0.003310148,0
676,3/2/2015 18:00,20.56666667,22.1,0.0,446.0,0.003303314,0
677,3/2/2015 19:00,20.6,22.15,0.0,445.25,0.003317677,0
678,3/2/2015 20:00,20.575,22.125,0.0,442.0,0.00330878,0
679,3/2/2015 21:00,20.575,22.1,0.0,443.0,0.003305022,0
680,3/2/2015 22:00,20.6,22.1,0.0,443.0,0.003310148,0
681,3/2/2015 23:00,20.6,22.1,0.0,446.3333333,0.003310148,0
682,3/3/2015 0:00,20.6,22.13333333,0.0,449.0,0.003315167,0
683,3/3/2015 1:00,20.6,22.125,0.0,445.25,0.003313912,0
684,3/3/2015 2:00,20.6,22.1,0.0,441.25,0.003310148,0
685,3/3/2015 3:00,20.575,22.175,0.0,441.75,0.003316298,0
686,3/3/2015 4:00,20.575,22.175,0.0,441.5,0.003316298,0
687,3/3/2015 5:00,20.6,22.13333333,0.0,445.0,0.003315167,0
688,3/3/2015 6:00,20.575,22.125,0.0,446.0,0.00330878,0
689,3/3/2015 7:00,20.55,22.2,0.0,442.5,0.003314914,0
690,3/3/2015 8:00,20.56666667,22.2,0.0,445.0,0.003318341,0
691,3/3/2015 9:00,20.525,22.2,0.0,443.5,0.003309778,0
692,3/3/2015 10:00,20.56,22.2,0.0,443.0,0.00331697,0
693,3/3/2015 11:00,20.6,22.2,0.0,444.3333333,0.003325206,0
694,3/3/2015 12:00,20.53333333,22.2,0.0,443.6666667,0.003311489,0
695,3/3/2015 13:00,20.58,22.2,0.0,443.4,0.003321086,0
696,3/3/2015 14:00,20.6,22.2,0.0,447.0,0.003325206,0
697,3/3/2015 15:00,20.6,22.2,0.0,446.25,0.003325206,0
698,3/3/2015 16:00,20.56,22.2,0.0,445.6,0.00331697,0
699,3/3/2015 17:00,20.55,22.2,0.0,448.5,0.003314914,0
700,3/3/2015 18:00,20.6,22.2,0.0,443.6666667,0.003325206,0
701,3/3/2015 19:00,20.58,22.2,0.0,444.4,0.003321086,0
702,3/3/2015 20:00,20.6,22.2,0.0,444.3333333,0.003325206,0
703,3/3/2015 21:00,20.575,22.2,0.0,443.5,0.003320056,0
704,3/3/2015 22:00,20.56666667,22.23,0.0,451.0,0.00332285,0
705,3/3/2015 23:00,20.575,22.2675,0.0,444.5,0.003330205,0
706,3/4/2015 0:00,20.6,22.2225,0.0,443.0,0.003328594,0
707,3/4/2015 1:00,20.53333333,22.2,0.0,445.6666667,0.003311489,0
708,3/4/2015 2:00,20.56,22.2,0.0,447.8,0.00331697,0
709,3/4/2015 3:00,20.6,22.2,0.0,445.0,0.003325206,0
710,3/4/2015 4:00,20.575,22.2,0.0,442.5,0.003320056,0
711,3/4/2015 5:00,20.525,22.245,0.0,446.75,0.003316523,0
712,3/4/2015 6:00,20.525,22.2675,0.0,442.75,0.003319896,0
713,3/4/2015 7:00,20.5,22.29,0.0,441.3333333,0.003318119,0
714,3/4/2015 8:00,20.525,22.29,0.0,443.75,0.003323268,0
715,3/4/2015 9:00,20.5,22.29,0.0,441.25,0.003318119,0
716,3/4/2015 10:00,20.5,22.29,0.0,440.25,0.003318119,0
717,3/4/2015 11:00,20.5,22.29,0.0,441.5,0.003318119,0
718,3/4/2015 12:00,20.5,22.29,0.0,439.3333333,0.003318119,0
719,3/4/2015 13:00,20.5,22.29,0.0,439.0,0.003318119,0
720,3/4/2015 14:00,20.5,22.29,0.0,445.3333333,0.003318119,0
721,3/4/2015 15:00,20.5,22.29,0.0,443.5,0.003318119,0
722,3/4/2015 16:00,20.5,22.29,0.0,439.8,0.003318119,0
723,3/4/2015 17:00,20.5,22.29,0.0,438.25,0.003318119,0
724,3/4/2015 18:00,20.5,22.29,0.0,443.0,0.003318119,0
725,3/4/2015 19:00,20.5,22.29,0.0,440.75,0.003318119,0
726,3/4/2015 20:00,20.5,22.29,0.0,438.2,0.003318119,0
727,3/4/2015 21:00,20.5,22.29,0.0,441.3333333,0.003318119,0
728,3/4/2015 22:00,20.5,22.29,0.0,438.25,0.003318119,0
729,3/4/2015 23:00,20.5,22.29,0.0,436.5,0.003318119,0
730,3/5/2015 0:00,20.5,22.29,0.0,439.3333333,0.003318119,0
731,3/5/2015 1:00,20.5,22.29,0.0,439.75,0.003318119,0
732,3/5/2015 2:00,20.5,22.29,0.0,439.75,0.003318119,0
733,3/5/2015 3:00,20.5,22.29,0.0,441.1666667,0.003318119,0
734,3/5/2015 4:00,20.5,22.29,0.0,441.6666667,0.003318119,0
