,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,x0_AL,x0_AR,x0_AZ,x0_CA,x0_CO,x0_FL,x0_GA,x0_IA,x0_IL,x0_IN,x0_KS,x0_KY,x0_LA,x0_MI,x0_MN,x0_MO,x0_MS,x0_NC,x0_NE,x0_NM,x0_NV,x0_OK,x0_OR,x0_SC,x0_TN,x0_TX,x0_WA,x0_WI,x1_F,x1_M
518,431.0,213.0,260.0,242.0,266.0,10611.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
519,770.0,381.0,445.0,472.0,531.0,17557.0,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520,385.0,185.0,231.0,288.0,348.0,11857.0,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
521,1136.0,505.0,512.0,553.0,579.0,19283.0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
522,623.0,255.0,294.0,283.0,285.0,11108.0,4.416666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523,673.0,354.0,394.0,406.0,438.0,14995.0,5.739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
524,582.0,254.0,359.0,297.0,364.0,12981.0,6.357142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,1468.0,365.0,363.0,361.0,371.0,13469.0,10.66666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
526,764.0,320.0,363.0,377.0,406.0,14056.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
527,1274.0,405.0,462.0,404.0,439.0,14056.0,4.454545455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
528,1749.0,234.0,281.0,291.0,327.0,14571.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
529,1509.0,545.0,617.0,599.0,680.0,23170.0,11.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
530,816.0,357.0,384.0,413.0,458.0,17434.0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
531,905.0,223.0,241.0,244.0,263.0,8614.0,6.111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
532,1027.0,444.0,451.0,475.0,475.0,14926.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
533,871.0,464.0,501.0,503.0,539.0,18279.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
534,770.0,207.0,172.0,282.0,278.0,15398.0,3.705882353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
535,428.0,240.0,319.0,268.0,324.0,14056.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
536,1088.0,278.0,308.0,335.0,380.0,15011.0,7.285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537,1304.0,205.0,222.0,288.0,330.0,19336.0,17.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
538,1859.0,312.0,407.0,465.0,461.0,12512.0,4.272727273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
539,595.0,339.0,363.0,363.0,386.0,11471.0,5.954545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,396.0,195.0,249.0,246.0,287.0,9318.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
541,594.0,155.0,186.0,206.0,228.0,7939.0,7.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
542,538.0,121.0,173.0,169.0,222.0,9299.0,9.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
543,332.0,170.0,222.0,233.0,269.0,8725.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
544,1875.0,312.0,138.0,96.0,138.0,9127.0,8.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
545,1094.0,463.0,486.0,517.0,543.0,14056.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
546,386.0,213.0,287.0,275.0,327.0,14056.0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
547,1565.0,312.0,360.0,357.0,402.0,14056.0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
548,246.0,161.0,174.0,205.0,226.0,7228.0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
549,1185.0,338.0,368.0,402.0,445.0,14193.0,6.666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
550,770.0,540.0,672.0,588.0,687.0,14056.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
551,824.0,285.0,305.0,333.0,356.0,13339.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
552,535.0,192.0,303.0,263.0,374.0,11878.0,6.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
553,1008.0,450.0,496.0,463.0,540.0,14056.0,12.30769231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
554,848.0,466.0,488.0,509.0,527.0,21110.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
555,1158.0,369.0,398.0,373.0,386.0,11592.0,5.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,1139.0,303.0,566.0,455.0,633.0,14056.0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
557,468.0,254.0,295.0,306.0,337.0,11472.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
558,675.0,172.0,379.0,242.0,405.0,17897.0,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
559,533.0,324.0,336.0,337.0,348.0,12238.0,9.689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
560,1486.0,361.0,406.0,489.0,528.0,17774.0,12.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
561,1250.0,537.0,576.0,572.0,598.0,17954.0,7.619047619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
562,1991.0,478.0,538.0,615.0,692.0,14056.0,8.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
563,404.0,199.0,258.0,250.0,293.0,10342.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
564,413.0,72.0,306.0,132.0,246.0,7241.0,5.115384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565,2094.0,600.0,606.0,639.0,654.0,22914.0,11.46153846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
566,818.0,302.0,397.0,345.0,444.0,15112.0,5.642857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
567,671.0,261.0,325.0,307.0,346.0,13238.0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
568,621.0,300.0,342.0,299.0,351.0,14056.0,6.705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
569,377.0,173.0,212.0,225.0,261.0,14056.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
570,1993.0,442.0,472.0,484.0,520.0,16427.0,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,1493.0,248.0,240.0,317.0,293.0,16982.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
572,770.0,614.0,674.0,656.0,721.0,14056.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573,1028.0,208.0,234.0,220.0,263.0,10716.0,21.09090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574,973.0,506.0,521.0,549.0,571.0,17806.0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
575,505.0,185.0,236.0,227.0,276.0,9368.0,12.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
576,524.0,259.0,296.0,276.0,353.0,12714.0,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
577,1851.0,312.0,531.0,530.0,563.0,17217.0,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
578,923.0,373.0,481.0,402.0,497.0,16271.0,6.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
579,1401.0,420.0,474.0,466.0,508.0,17973.0,19.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
580,740.0,388.0,422.0,487.0,569.0,22630.0,8.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
581,770.0,641.0,360.0,357.0,402.0,14056.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
582,1654.0,305.0,343.0,377.0,457.0,18438.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
583,500.0,272.0,438.0,381.0,451.0,14056.0,12.05555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
584,642.0,323.0,355.0,356.0,384.0,14420.0,13.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
585,430.0,312.0,256.0,264.0,311.0,11608.0,8.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
586,692.0,203.0,266.0,249.0,304.0,14602.0,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
587,1062.0,486.0,550.0,555.0,584.0,17908.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
588,1375.0,353.0,383.0,362.0,402.0,16388.0,9.5625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
589,770.0,346.0,360.0,559.0,402.0,14056.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
590,1472.0,532.0,580.0,583.0,634.0,20135.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
591,637.0,339.0,394.0,380.0,411.0,13370.0,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
592,1557.0,290.0,311.0,342.0,361.0,13837.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
593,1072.0,529.0,647.0,579.0,663.0,14056.0,7.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
594,326.0,184.0,256.0,242.0,292.0,11372.0,11.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,1277.0,220.0,245.0,274.0,285.0,9182.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
596,685.0,435.0,465.0,425.0,441.0,14056.0,14.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
597,458.0,199.0,238.0,250.0,268.0,7438.0,7.778333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
598,695.0,283.0,305.0,337.0,377.0,13044.0,5.9375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
599,883.0,374.0,421.0,417.0,466.0,19246.0,7.083333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,672.0,312.0,383.0,422.0,455.0,15505.0,7.894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
601,740.0,279.0,295.0,358.0,398.0,12653.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
602,1074.0,481.0,504.0,560.0,590.0,14056.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
603,685.0,409.0,422.0,436.0,463.0,12546.0,9.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
604,1403.0,419.0,430.0,480.0,505.0,20395.0,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
605,838.0,337.0,366.0,441.0,496.0,18277.0,8.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
606,460.0,237.0,279.0,281.0,315.0,10728.0,13.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
607,1578.0,306.0,304.0,342.0,337.0,7046.0,9.118235294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
608,944.0,438.0,509.0,492.0,532.0,17306.0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
609,770.0,312.0,360.0,357.0,402.0,14056.0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
610,498.0,243.0,284.0,285.0,326.0,11462.0,7.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
611,395.0,189.0,242.0,215.0,252.0,8510.0,6.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
612,651.0,271.0,287.0,303.0,325.0,11919.0,10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
613,366.0,132.0,182.0,196.0,229.0,6873.0,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
614,770.0,353.0,397.0,419.0,467.0,14056.0,5.484848485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
615,387.0,203.0,252.0,244.0,281.0,9654.0,6.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616,550.0,144.0,211.0,206.0,253.0,10249.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,660.0,183.0,188.0,235.0,251.0,11152.0,4.090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
618,738.0,313.0,350.0,372.0,402.0,14070.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
619,718.0,206.0,256.0,254.0,295.0,14056.0,5.8125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,469.0,223.0,250.0,241.0,270.0,8518.0,21.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
621,318.0,216.0,250.0,240.0,265.0,8799.0,21.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
622,1181.0,451.0,466.0,494.0,521.0,17987.0,17.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
623,386.0,232.0,276.0,274.0,313.0,9987.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
624,685.0,288.0,405.0,320.0,379.0,14056.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625,464.0,256.0,310.0,283.0,322.0,10907.0,19.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626,1245.0,618.0,634.0,687.0,705.0,21467.0,7.285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
627,553.0,176.0,220.0,235.0,275.0,10891.0,7.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
628,1869.0,358.0,358.0,357.0,359.0,15739.0,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
629,360.0,198.0,217.0,248.0,269.0,8452.0,3.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
630,432.0,203.0,300.0,226.0,323.0,9769.0,8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
631,807.0,329.0,374.0,390.0,422.0,16724.0,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
632,786.0,421.0,460.0,393.0,453.0,12335.0,12.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
633,1270.0,447.0,419.0,476.0,472.0,15652.0,8.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
634,472.0,312.0,218.0,257.0,302.0,8760.0,9.777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
635,472.0,305.0,308.0,306.0,322.0,11371.0,6.578947368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
636,824.0,348.0,371.0,365.0,400.0,14663.0,9.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
637,770.0,331.0,319.0,419.0,401.0,24742.0,11.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
638,906.0,396.0,417.0,443.0,485.0,20138.0,9.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
639,481.0,162.0,204.0,212.0,247.0,10228.0,10.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
640,560.0,259.0,333.0,295.0,345.0,11660.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
641,475.0,136.0,186.0,201.0,245.0,8676.0,4.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
642,567.0,149.0,158.0,210.0,223.0,7817.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
643,574.0,223.0,243.0,241.0,263.0,8735.0,23.11111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
644,430.0,236.0,333.0,314.0,388.0,13227.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645,711.0,266.0,351.0,305.0,363.0,13120.0,10.66666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
646,576.0,326.0,326.0,353.0,339.0,11310.0,8.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,786.0,381.0,443.0,422.0,479.0,16368.0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648,710.0,387.0,446.0,442.0,494.0,15917.0,14.77777778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
649,433.0,194.0,183.0,196.0,183.0,14056.0,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650,1027.0,447.0,584.0,520.0,633.0,25039.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
651,475.0,239.0,295.0,291.0,319.0,10528.0,7.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
652,568.0,221.0,256.0,273.0,328.0,14886.0,10.52631579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
653,1035.0,328.0,339.0,298.0,313.0,14056.0,4.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
654,1671.0,312.0,664.0,700.0,711.0,23530.0,9.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,605.0,306.0,335.0,343.0,362.0,14037.0,6.285714286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,262.0,163.0,206.0,226.0,260.0,7587.0,10.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
657,593.0,301.0,341.0,316.0,361.0,11838.0,9.643571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,491.0,356.0,384.0,357.0,387.0,12961.0,16.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
659,301.0,205.0,208.0,246.0,256.0,8803.0,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,560.0,296.0,384.0,340.0,388.0,14237.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
661,617.0,168.0,202.0,239.0,259.0,9154.0,12.91666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
662,481.0,195.0,248.0,265.0,307.0,11476.0,7.823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
663,602.0,336.0,366.0,363.0,391.0,12418.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
664,469.0,312.0,241.0,257.0,304.0,14056.0,10.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665,1191.0,440.0,536.0,515.0,575.0,20176.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
666,547.0,309.0,337.0,340.0,377.0,11973.0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
