,median_home_val,num_habitaciones,num_vecinos,total_habitaciones,total_baños,x0_AL,x0_AR,x0_AZ,x0_CA,x0_CO,x0_FL,x0_GA,x0_IA,x0_IL,x0_IN,x0_KS,x0_KY,x0_LA,x0_MI,x0_MN,x0_MO,x0_MS,x0_NC,x0_NE,x0_NM,x0_NV,x0_OK,x0_OR,x0_SC,x0_TN,x0_TX,x0_WA,x0_WI,x1_F,x1_M
620,7.174585780736522,-1.0140356142687839,-1.1370564112348942,-1.1853979967021413,-1.3956521310958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
621,6.654797529422056,-1.0140356142687839,-1.1457188516488057,-1.2262657562599244,-1.3277679235156084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
622,8.450350036429429,0.7933919165967303,1.0545410134847353,0.8661635330985695,0.8918765577897299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
623,6.912803266168412,-0.796474892960898,-0.851195877575812,-0.8339352645052068,-1.0407699213616313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
624,7.690938458713122,0.2829609935282285,-0.45272361853587945,-0.2944808383424701,-0.05777760590327024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625,7.160114661736819,-0.5119724112505856,-0.7732339138506079,-0.7603732973011972,-0.8185155762592248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626,8.525006393760279,2.1991688850476856,2.72639201336967,2.370097084824987,1.7325777762205719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
627,7.397984890718229,-1.265067215777883,-1.1890310537183637,-1.1445302371443582,-0.8223808692175275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
628,9.106220386772382,-0.11032184883602686,-0.13221332322115106,-0.45795187657360237,0.34880289714819734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
629,6.819679183295813,-1.290170375928793,-1.0764193283375132,-1.193571548613698,-1.4115964645487988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
630,7.0638282987634975,-0.5956496117536186,-1.2669930174435677,-0.7521997453896406,-1.093434537918506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
631,7.917330956310365,0.02356167196882604,0.15364721043793103,0.05698189385446448,0.5867599948937087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
632,7.880789416063398,0.7431855962949104,0.17963453167966578,0.3103620031127196,-0.47353817973070683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
633,8.55318138569138,0.4001090742324748,0.8986170860343268,0.46565948943229535,0.3277853666874263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
634,7.183198177653144,-1.2818026558784898,-0.9984573646123089,-0.9238443355323296,-1.3371895751014713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
635,7.183198177653144,-0.5287078513511921,-0.5739977843306415,-0.7603732973011972,-0.7064220804684458,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
636,7.94625571198505,-0.001541488182083881,-0.06291379990985843,-0.1228362481997811,0.08886194570233928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
637,7.852319513455735,-0.4366629307978558,0.40485798244136684,-0.11466269628822448,2.5237549286231604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
638,8.078257621709282,0.3833736341318682,0.6127565523752447,0.5719156642825314,1.411516879871552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
639,7.2087264531649575,-1.398950736582736,-1.38826718323833,-1.3733896906679435,-0.9825489461771966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
640,7.415115027965853,-0.3195148500936095,-0.6692846288836689,-0.572381603335395,-0.6366052264091029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
641,7.1917586654806325,-1.5495696974881956,-1.4835540277913573,-1.3897367944910568,-1.3574823631325605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
642,7.43204269731919,-1.783865858896688,-1.405592064066153,-1.5695549365453023,-1.565000278831438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
643,7.448772747596834,-1.0726096546209072,-1.1370564112348942,-1.2426128600830377,-1.3432290953488193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
644,7.057587300276955,-0.3195148500936095,-0.5046982610193489,-0.2209188711384605,-0.25804809730533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645,7.742235673943304,-0.16889588918815002,-0.5826602247445531,-0.42525766892737593,-0.2838972439639795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
646,7.45351712304999,-0.3780888904457327,-0.16686308487679738,-0.6214229148047348,-0.7211585098719749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,7.880789416063398,0.6009343554397542,0.43084530368310153,0.5228743528131916,0.5007572265714731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648,7.740295941488978,0.6260375155906641,0.6040941119613331,0.6454776314865409,0.39180428130931516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
649,7.066938499407397,-1.5746728576391054,-1.5268662298609152,-1.896497013007567,-0.05777760590327024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650,8.25362351443941,1.7807828825325203,1.2797644642464363,1.7816013471929106,2.5955044291616547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
651,7.1917586654806325,-0.6374882120051352,-0.7039343905393153,-0.7848939530358671,-0.9100747032090205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
652,7.434444692744008,-0.9638292939669642,-0.8598583179897237,-0.7113319858318575,0.14273446630868347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
653,8.26451377737822,-0.2693085297917897,-0.6432973076419342,-0.8339352645052068,-0.05777760590327024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
654,8.94486475525171,2.450200486556785,2.8390037387505203,2.419138396294327,2.230958987031729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,7.520604367299599,-0.3027794099930029,-0.25348748901591317,-0.43343122083893254,-0.06236764129125472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,6.399326624786017,-1.3822152964821295,-1.2669930174435677,-1.2671335158177075,-1.6205638651070398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
657,7.493223199650555,-0.2525730896911831,-0.48737338019152576,-0.44160477275048915,-0.5936038422479851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,7.236563725108538,0.1072388724718591,-0.13221332322115106,-0.22909242305001712,-0.3223085927371128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
659,6.582092499792613,-1.365479856381523,-1.0937442091653362,-1.299827723463934,-1.3268016002760328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,7.415115027965853,0.1072388724718591,-0.27947481025764787,-0.2209188711384605,-0.014051479312470696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
661,7.547473762190444,-1.4156861766833426,-1.1543812920627172,-1.2753070677292642,-1.2420067360032667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
662,7.2087264531649575,-1.0307710543693906,-0.9291578413010163,-0.8829765759745465,-0.6810560954295842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
663,7.5138078306219915,-0.04338008843360041,-0.08023868073768159,-0.19639821540379065,-0.4534869725095114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
664,7.174585780736522,-1.0893450947215138,-0.9984573646123089,-0.9074972317092164,-0.05777760590327024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665,8.462265041179029,1.3791323201179617,1.2364522621768783,1.307535336322627,1.420696950647521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
666,7.383136959512832,-0.2860439698923963,-0.27947481025764787,-0.3108279421655833,-0.5609904329123059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
667,7.63775479805079,-0.277676249842093,-0.13221332322115106,0.13871741297003065,0.14949872898571323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
668,6.770690655833358,-1.2566994957275799,-0.13221332322115106,-1.1445302371443582,-1.541325359461834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669,8.023365271344783,0.458683114584598,0.6907185161004489,0.4983536970785218,0.5278142772795922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
670,7.684900818063502,0.5088894348864178,0.19695941250748894,0.2694942435549365,-0.02443945413790926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
671,8.197932026929154,0.3080641536791385,0.4135204228552784,0.09784965341224756,-0.22833365768837785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
672,6.9231617200095075,-1.2818026558784898,-1.3969296236522415,-1.3652161387563868,-1.5251394451989413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
673,7.112789359473586,-0.5203401313008889,-0.3660992143967637,-0.45795187657360237,-0.05777760590327024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674,7.880789416063398,-0.001541488182083881,0.10167256795446157,0.0651554457660211,0.43697989275947824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
675,7.3706448693593245,-1.2734349358281865,-1.1543812920627172,-1.2507864119945942,-1.1948984780739524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
676,6.57769501211815,-1.7420272586451715,-2.0639375355234333,-1.8801499091844538,-1.6208054459169337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
677,7.1917586654806325,-0.09358640873542025,-0.41807385688023313,-0.40073701319270605,-0.2744755923781166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
678,8.072087293813722,1.1364684386591657,1.1065156559682048,0.8334693254523431,0.38189946810366443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
679,7.688928711128219,1.2703519594640187,1.1325029772099393,1.045981675152815,0.8645779262717169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680,7.730558131136754,0.3750059140815649,0.6647311948587141,1.2584940248532872,1.6166189874714902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
681,7.931014076813864,0.5674634752385409,-0.4353987377080563,0.46565948943229535,0.997205790903479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
682,7.870178356128601,0.952378597552493,1.0025663710012658,0.7517338063367769,0.5386854137248186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
683,7.2502807500854445,-1.2818026558784898,-0.9724700433705742,-1.2753070677292642,-1.1755720132824388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
684,7.288000103687925,-0.277676249842093,-0.5826602247445531,-0.5560344995122818,-0.9591156076174863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685,7.882550431894151,-0.8383134932124146,-0.9378202817149278,-0.48247253230827225,-0.7701994142804407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
686,7.130721975042502,-0.5036046912002823,-0.6086475459862879,-0.8911501278861031,-1.084012886332643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
687,7.837872885857069,0.20765151307549878,0.3961955420274552,0.17958517252781372,0.14611659764719837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
688,7.927605313227065,-0.09358640873542025,-0.21017528694635526,0.07332899767757771,2.0459080866529864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
689,8.666029220008005,1.1615715988100757,-0.3660992143967637,0.22862648399715343,0.9546875683621491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
690,7.728602688904728,0.02356167196882604,-0.6692846288836689,0.37575041840517254,1.0380329477755514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
691,7.214337668244679,-1.122815974922727,-1.3536174215826837,-1.193571548613698,-1.0837713055227491,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
692,9.132279901807454,-0.8885198135142344,-0.851195877575812,-0.2944808383424701,1.5794155427478265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
693,7.2530083652887445,-0.06011552853420703,-0.13221332322115106,-0.253613078784687,-0.6279083172529217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
694,7.852319513455735,-0.09358640873542025,-0.13221332322115106,-0.10648914437666786,-0.05777760590327024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
695,6.870588940927333,-0.5538110115021021,-1.2756554578574795,-1.0791418218519053,-0.9074173143001873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,7.28267237027876,-0.5705464516027087,0.04103548505708052,0.09784965341224756,0.16640938567828764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
697,7.67274937569686,-1.6667177781924418,-1.4835540277913573,-1.7330259747764347,-0.05777760590327024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698,7.913890019452416,1.1281007186088625,0.42218286326918997,0.7517338063367769,0.658267914622309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699,7.782381760375803,0.3750059140815649,0.6733936352726257,0.39209752222828576,-0.12856078320218883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,7.791778786570915,0.0988711524215558,-0.13221332322115106,0.24497358782026668,0.1272732944754726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701,7.50925888569406,-0.9721970140172674,-0.6952719501254037,-0.9892327508247825,-1.0859455328117944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
702,7.692945417625034,0.651140675741574,0.30957113788833945,0.6291305276634277,1.3044965810885454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,7.261160002053234,0.1156065925221624,-0.9464827221288394,0.0651554457660211,-0.15006147528274774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
704,8.032922707276526,0.07376799227064587,0.1709720912657542,0.13871741297003065,-0.05777760590327024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
705,7.668676089783671,0.08213571232094918,-0.21883772736026685,-0.08196848864199802,-0.2838972439639795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
706,6.735742081508785,-1.4742602170354657,-1.5182037894470035,-1.5368607288990759,-0.05777760590327024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
707,7.964670786792017,-1.0642419345706038,-1.1457188516488057,-1.1527037890559149,-1.026758234387784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
708,8.107217313687642,-0.06848324858451033,-1.3622798619965952,0.2122793801740402,1.0481793417910963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
709,7.214337668244679,0.18254835292458885,0.08434768712663841,0.12237030914691742,0.080648198165946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710,8.575344102490956,1.5715898812749378,1.7561986870115731,1.708039379988901,0.8046658854180246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
711,8.126707628121343,-0.4366629307978558,-0.24482504860200158,-0.2944808383424701,0.3444544425701068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
712,7.852319513455735,1.989975883790103,1.8514855315646004,1.1685849538261643,1.8579582165555164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713,7.380647254516763,-1.0642419345706038,-0.8858456392314584,-0.7848939530358671,-0.884708718170159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
714,8.059668167199375,0.9189077173512799,0.6907185161004489,0.7680809101598901,1.2692257828440332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
715,8.172167014288721,1.5966930414258476,1.487663034180314,1.4791799264653158,1.8632729943731827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
716,7.242066408139731,-0.5538110115021021,-0.8598583179897237,-0.637770018627848,-0.5291017660063084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
717,6.912803266168412,-1.1730222952245468,-1.3189676599270372,-1.340695483021717,-1.3942026462364365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
718,8.263156881695009,-1.0224033343190873,-1.3016427790992142,-0.9810591989132259,-0.9951111482916805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
719,7.963006253458834,0.31643187372944176,0.08434768712663841,-0.016580073349545074,-0.42594676018160454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
720,7.481658526863778,-0.8299457731621112,-0.6952719501254037,-0.7031584339203009,-0.05777760590327024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
721,7.054456440083284,-0.9387261338160542,-1.0331071262679552,-1.0546211661172353,-1.078214946895189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
722,7.791778786570915,0.4084767942827781,0.4135204228552784,0.33488265884738944,0.037646814004828215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
723,7.427226594295674,0.29132871357853185,-0.019601597840300536,-0.2617866306962436,0.2966214422111106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
724,8.328220874588768,1.0946298384076492,1.158490298451674,1.1604114019146077,1.0919054683818958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
725,7.094626836403474,-1.3487444162809161,-0.851195877575812,-1.2753070677292642,-0.04376591892942287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
726,8.919717986387969,1.5046481208725113,2.06804654191239,1.9287252816009297,-0.05777760590327024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
727,8.773852979414887,-0.3195148500936095,0.08434768712663841,0.007940582385124776,0.8645779262717169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
728,8.12968331004835,0.785024196546427,0.6907185161004489,0.6536511833980975,0.5461744188315302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
729,9.212935874620973,-0.46176609094876575,-0.6779470692975805,-0.3353485979002531,0.45171632216300733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
730,7.30649195245017,-1.5997760177900153,-1.5441911106887383,-1.5041665212528494,-1.7563322802674228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
731,9.030130186671428,-0.5454432914517988,-0.22750016777417842,-0.39256346128114944,-0.05777760590327024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
732,8.13857436010262,0.542360315087631,0.8033302414812994,0.8906841888332394,1.0303023618589462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733,8.411566547160097,1.630163921627061,1.9554348165315394,1.560915445580882,1.0795848470773057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
734,7.776714196539788,0.6093020754900574,0.6560687544448026,0.5555685604594182,-0.17566904113150328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735,7.852319513455735,-0.11032184883602686,-0.3574367739828521,-0.3108279421655833,0.5696077573912404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
736,7.852319513455735,1.2117779191118956,1.3750513087994636,1.4219650630844196,1.7096275992806496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
737,8.302009239314092,-0.4115597706469459,-0.5913226651584648,-0.1800511115806774,-0.11551541946791716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
738,7.573850628851373,-0.7881071729105946,-0.8078836755062542,-0.7195055377434142,-0.6982083329320525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
739,8.52728010669639,2.0569176441925294,2.596455407160996,2.476353259675223,-0.05777760590327024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
740,7.917330956310365,0.1407097526730723,0.04103548505708052,0.040634790031351245,0.5403764793940761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
741,7.678837863286627,-1.0391387744196938,-0.5913226651584648,-0.7113319858318575,-1.7630965429444525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
742,8.686590715313462,1.1532038787597725,1.7995108890811309,1.8551633143969202,-0.05777760590327024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
743,7.45351712304999,-0.4366629307978558,-0.6692846288836689,-0.6214229148047348,0.6894318390986248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
744,8.645181267123842,1.638531641677364,1.9121226144619814,2.0840227679205054,-0.05777760590327024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
745,7.852319513455735,0.8268627967979435,1.4097010704551098,1.283014680587957,-0.05777760590327024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
746,7.593321026080547,0.9356431574518864,1.0025663710012658,0.8661635330985695,0.2886492754846112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
