,order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
263,ORD028604,ID0634783948,2019-04-23,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('pearTV', 2), ('Thunder line', 2)]",20860,80.93,-37.8127528,144.9374607,15,17811.93,Autumn,True,0.845,best purchase ever i hesitated to buy a ph ok ne from digico but omg. the price is way cheaper and the phone works perfectly,True
264,ORD374251,ID0702363476,2019-03-03,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",4680,80.02,-37.8063005,144.9416009,15,4058.02,Autumn,True,0.857,great deal. excellent on all counts. and far more affordable than pear!,False
265,ORD289920,ID0702374154,2019-02-14,Thompson,"[('Thunder line', 1), ('iStream', 2)]",2480,72.41,-37.8074988,144.9421199,25,1932.41,Summer,False,66.8512,i like that it respond most of my comands. great product.,True
266,ORD177535,ID0294622374,2019-06-29,Nickolson,"[('Universe Note', 2), ('Thunder line', 1), ('Toshika 750', 2), ('iStream', 2)]",18020,62.95,-37.8183099,144.9669939,10,16280.95,Winter,False,0.2271,good price excellent perfomance!! good phone!! very fast!! they battery is amazing. the phone came with a screen protector and a cover.,True
267,ORD139508,ID0207093574,2019-12-21,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",16150,62.7,-37.8036241,145.0079488,5,969651.79,Summer,False,1.3244,"very disappointed battery life is poor, not very user friendly, slow to respond. wish i had sent it back. anticipating a tedious year of use.",False
268,ORD004602,ID0247010166,2019-05-24,Nickolson,"[('Thunder line', 1), ('iStream', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",10460,65.47,-37.8094889,144.9679925,5,10002.47,Autumn,True,1.0229,stolen phone stolen phone. went to sprint and it was flag stolen.,False
269,ORD004361,ID0777834973,2019-06-09,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,53.8,-37.8026405,144.9577484,15,18940.8,Winter,False,1.4593,i didnt like this phone because the buttons were hard to press ... i didnt like this phone because the buttons were hard to press down and it hurt after a short while so i gave it away,False
270,ORD005286,ID0780913213,2019-09-10,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",19560,82.44,-37.8025531,144.9565899,10,17686.44,Spring,False,1.4037,great product triple the minutes item arrived as described except with one small discrepancy...three times the minutes for life! perfect for a child learning responsibility of using a phone!,True
271,ORD499540,ID6207022859,2019-01-15,Nickolson,"[('iStream', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Thunder line', 2)]",14685,59.86,-37.8096417,144.971036,0,14744.86,Summer,False,1.0052,"beware: this is not an international model. it needs a pin to unlock the phone region, which is not what as advertised. it should be totally unlocked.",False
272,ORD366469,ID0846567658,2019-01-28,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910,74.5,-37.8233768,144.969933,15,5098.0,Summer,True,0.5334,i've bought 3 only the first one works messaging doesn't send or receive pictures. won't connect through usb to download pictures. won't let me set up a voicemail.,False
273,ORD037011,ID0847526574,2019-11-11,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 2)]",18465,102.31,-37.8235063,144.9675756,0,18567.31,Spring,True,0.5736,better than alcon never buy and overpriced alcon. i love the button free gestures and the split screen capability. no regrets!,True
274,ORD383461,ID0282825791,2019-08-20,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",10660,63.64,-37.8019411,144.9487068,25,8058.64,Winter,True,1.2033,"this isn't the dual sim version bought this thinking it's dual sim so i can get rid of two phones. it isn't, even though it says factory unlocked, which i understood to mean it supports dual sim. do not buy this version if you need dual sim. i wasted my money.",False
275,ORD414419,ID0207085738,03 29 2019,Bakers,"[('iStream', 1), ('pearTV', 1)]",6460,81.31,-37.8125849,145.0155287,5,6218.31,Autumn,True,1.8081,awesome! the product fit the description. i love it!,True
276,ORD063814,ID4453229733,2019-05-01,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",21190,66.49,-37.8206696,144.9411187,15,33706.75,Autumn,False,1.0325,nice phone nice phone did have a few nicks other than that its a nice phone the phone cover hide the nicks,True
277,ORD131352,ID0579970448,2019-04-10,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,76.34,-37.811595,144.9456969,5,507327.39,Autumn,True,0.1702,nice looks great phone and fast,True
278,ORD436478,ID0054558290,2019-07-21,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('iStream', 1)]",20200,65.84,-37.8203732,144.9793657,0,20265.84,Winter,False,0.8855,great tablet other than the photo image quality is fuzzy and not the best.,True
279,ORD434570,ID0579502234,2019-07-27,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070,74.52,-37.8146893,144.9504304,5,8691.02,Winter,True,0.3712,really like the show me feature. i also like video calls with others.,True
280,ORD310531,ID0578077324,2019-06-07,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Olivia x460', 1), ('Universe Note', 1)]",10355,80.7,-37.8193442,144.9320883,5,9917.95,Winter,True,1.5123,good deal! company provided good instructions on how to set up your unlocked phone. that came in handy.,True
281,ORD341013,ID0710034749,2019-07-25,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",31750,63.75,-37.8148243,144.9376494,5,30226.25,Winter,False,0.8623,"i love the inferno hd. went back and bought the inferno 7"" for my wife that afternoon!",True
282,ORD236167,ID2868682188,2019-04-08,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,68.12,37.8045175,144.9694499,10,3056.12,Autumn,False,1.5671,beautiful phone will make an updated review in 1 months time.,True
283,ORD315504,ID5422000176,2019-04-09,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,67.54,-37.802198,144.9604986,10,18391.54,Autumn,False,1.6598,versa_wayz youtuber i'm a youtuber i would like to review this product for my channel !,True
284,ORD088885,ID3218293535,2019-05-21,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 2)]",11130,66.28,-37.8045436,144.9487414,25,8413.78,Autumn,True,0.9168,one star this product is not unlock,False
285,ORD175085,ID0278912937,05/06/2019,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('Olivia x460', 2)]",8950,79.87,-37.8100903,144.9785812,10,8134.87,Winter,True,1.2357,"great phone! had to buy this because i destroyed mine and could not justify spending another $600. there were some minor scratches, but overall everything works just fine. i would totally buy from this seller again if needed.",True
286,ORD004848,ID0589421007,2019-05-15,Nickolson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,79.13,-37.8096284,144.9725683,5,14395.63,Autumn,True,1.0328,thx you the phone was like new and everything function is working ...and it came on the time..so thx you for business,True
287,ORD131664,ID1288940365,2019-04-18,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,62.8,-37.8187901,144.9529565,15,3195.05,Autumn,True,0.8554,the button was fine so likely a short or a software issue but ... defective on arrival. volume up was stuck. the button was fine so likely a short or a software issue but wasn't taking any chances after recent experiences.,False
288,ORD192391,ID1463547080,2019-05-20,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,51.82,-37.8186293,145.0039008,5,1628.82,Autumn,False,1.2267,waste of money the phone only use for one week then it keep on tell me it's over heating n shut off can't charge or come up. waste of money don't buy this phone,False
289,ORD339649,ID2207661056,2019-08-16,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",597240,79.91,-37.8012946,144.9457873,5,18338.91,Winter,True,1.2716,"this was bought to replace my old candle with keypad, and experimental internet. was surprised how much the candle had changed, and at the same price as my old one was when i bought it!have already shown it to a couple of friends who now say they are thinking about getting one.",True
290,ORD321832,ID0103121662,2019-09-10,Thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,77.22,-37.8131438,144.9553881,5,4261.97,Spring,False,0.7335,perfect. using it right now and works well love it.,True
291,ORD236948,ID0411688745,2019-12-08,Nickolson,"[('Universe Note', 1), ('Thunder line', 1), ('iStream', 1), ('pearTV', 1)]",12090,52.04,-37.820842,144.9695038,15,10328.54,Summer,False,0.2502,"no verizon sim card would work. just got the razr today. took it in to the verizon store, and they tried over twenty different sim cards of three different kinds. none of them were compatible. they told me the phone was likely refurbished, not new.",False
292,ORD253502,ID0309346900,2019-10-16,Bakers,"[('Candle Inferno', 1), ('iStream', 2), ('pearTV', 2)]",13350,99.58,-37.8134029,145.0025066,15,11203.14,Spring,True,0.7437,"the phone works well. however, when i ordered ... the phone works well. however, when i ordered the phone it said white. even in this review the title says white with bamboo. i got a black phone. 😞",True
293,ORD176936,ID1462398911,2019-07-17,Bakers,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,83.03,-37.8199587,145.0127352,15,12901.03,Winter,True,1.8971,great phone i really like the large screen since it is easier for me to read. the graphics quality is great and so is the camera. i have had no problems with it. i paid about half the price of a brand new one. very happy with it.,True
294,ORD086444,ID0774517574,2019-06-25,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",8995,66.15,-37.8063227,144.9594192,10,8161.65,Winter,False,1.296,great phone for the cost bought for a friend because he lost his other phone. he loves it.,True
295,ORD413882,ID0554206049,2019-07-09,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",12180,67.47,-37.8006466,144.9357718,0,12247.47,Winter,True,1.6672,too slow. too slow phone,True
296,ORD010057,ID2810324704,2019-03-07,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,53.47,-37.8071583,144.9749101,0,3138.47,Autumn,False,1.3575,hate it did not hold charge very disappointed don’t buy this ipod,True
297,ORD010677,ID0248266256,2019-09-27,Nickolson,"[('iStream', 2), ('Candle Inferno', 1)]",730,108.58,37.8263393,144.9859063,10,765.58,Spring,True,1.6767,good was so good . it's so good to buy for here.,True
298,ORD021461,ID0702363477,2019-01-11,Thompson,"[('Thunder line', 1), ('pearTV', 1), ('iAssist Line', 1), ('Alcon 10', 1)]",19665,78.85,-37.8062538,144.9417001,25,14827.6,Summer,True,0.7385,this phone always shut down and the sound is not good this phone always shut down and the sound is not clear,False
299,ORD379975,ID0144730304,2019-01-13,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1)]",96385,77.51,-37.8192601,144.9575378,25,8458.76,Summer,False,1.059,good quality great price,True
300,ORD336893,ID0363973195,2019-10-20,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",26455,78.3,-37.8032475,144.9890489,10,23887.8,autumn,False,0.9274,"i’m impressed with the quality of sound that the thunder has, it’s definitely comparable to my bose mini. i only gave 4 stars because i can’t use my pear music account.",True
301,ORD089655,ID5096779239,2019-01-16,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",13820,105.47,-37.8012019,144.9699293,0,13925.47,Summer,True,1.9364,exceeds the expectations love the picture the quality and the sound effect,True
302,ORD277358,ID4544561907,2019-09-01,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('pearTV', 1)]",13210,61.09,-37.8112736,144.9729621,15,11289.59,Spring,False,0.8684,"buy new! it was a nice phone features wise, but no one could hear me when i called and a message would pop up and say it couldnt recognize the sim card and restart. which kind of frustrating when i was looking at the maps",False
303,ORD060602,ID0319157184,2019-02-18,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",2885,63.11,-37.8056344,144.9668635,25,2226.86,Summer,False,1.462,one star terrible. it was not even a real phone. would not recommend buying from electrocell.,False
304,ORD106414,ID0575392033,2019-11-03,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610,104.71,-37.821389,144.9839684,0,2714.71,Spring,True,1.3054,five stars good,True
305,ORD039111,ID0299024277,2019-01-19,Bakers,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,64.03,-37.8063268,145.0097338,0,5688269.6,Summer,False,1.3392,it was just the worst software i've ever seen you could barely play or do anything,False
306,ORD209997,ID0767820372,2019-09-22,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('pearTV', 2)]",17410,108.58,-37.8027408,144.9734085,25,13166.08,Spring,True,1.7972,"as described, great condition as described, great condition and working well so far",True
307,ORD346356,ID0312718298,2019-10-02,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",63500,107.18,-37.8033314,144.9591308,25,4622.18,Spring,True,1.4855,five stars love phone,True
308,ORD165713,ID2384157684,2019-11-23,Bakers,"[('iStream', 2), ('Candle Inferno', 1)]",585,91.79,-37.8007984,145.0054278,25,639.29,Spring,True,1.361,"junk had this thing for less than 2 months. had to do a factory reset withing the first 3 weeks. seven weeks after purchase, this thing is dead. it will not turn on. it plays the startup tune over and over again but none of the button presses to reset the phone work.",False
309,ORD256016,ID0052450483,2019-08-27,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",21580,74.21,37.7914845,144.9367602,15,18417.21,Winter,False,2.5269,five stars perfect,True
310,ORD028403,ID0634783576,2019-08-17,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 1), ('Thunder line', 1)]",9950,76.41,-37.8124005,144.9366922,25,88124.81,Winter,True,0.9131,"referb, but not bad! phone arrived in like new condition. wouldnt be able to tell its a referb otherwise! solid phone",True
311,ORD276878,ID1492149374,2019-04-07,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 2)]",12765,62.55,-37.8131796,144.9515325,10,11551.05,Autumn,True,0.3966,this was one of the worst purchases i have ever made this was one of the worst purchases i have ever made!!!!! we haven't even had the phone a month and it quit working. i will never buy a xp again!,False
312,ORD001041,ID0245531235,2019-05-25,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('iAssist Line', 1)]",8725,66.86,-37.8128124,144.9657905,15,7483.11,Autumn,False,0.7237,"i'm new to tablets but this one is pretty easy to understand and use.there's a decent amounts of apps at start up, which can be good and bad.",True
313,ORD496181,ID0781107765,2019-09-20,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",461736,87.31,-37.8184967,145.0154168,25,9709.81,Spring,False,2.0115,"so good. have not had time to use it much so far, so good. have not had time to use it much.",True
314,ORD158346,ID0036822341,2019-04-23,Nickolson,"[('iStream', 1), ('Thunder line', 2)]",4510,79.49,-37.8214422,144.9580457,15,3912.99,Autumn,True,1.0602,five stars very good phone,True
315,ORD241414,ID1463620434,2019-11-15,Bakers,"[('iAssist Line', 2), ('pearTV', 1), ('Universe Note', 2)]",17660,76.77,-37.817826,144.9923277,5,16853.77,Spring,False,0.9083,works like a charm!,True
316,ORD404813,ID1132014865,2019-01-26,Thompson,"[('Universe Note', 2), ('iStream', 1)]",7050,74.5,-37.8174523,144.9459675,10,6419.5,Summer,True,0.5407,not usable this phone is no longer supported by verizon. they informed me today that this phone cannot be used on their system.,False
317,ORD291961,ID0582557918,2019-05-17,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",10585,79.98,-37.8207881,144.979309,25,8018.73,Autumn,True,0.8921,nice easy-to-use tablet. we just got it and so far so good,True
318,ORD420807,ID4520380552,2019-01-28,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('iStream', 2), ('Universe Note', 1)]",8630,91.54,-37.8192474,144.9610481,10,7858.54,Summer,True,0.7512,convinced me to switch to alcon from olivia universe excellent product,True
319,ORD190200,ID0591432788,2019-05-12,Nickolson,"[('pearTV', 1), ('Toshika 750', 2)]",14950,48.99,-37.8195758,144.9632486,5,14251.49,Autumn,False,0.5649,do not buy this phone was a big let down. i don't even know where to begin,False
320,ORD197918,ID0630463867,2019-11-18,Bakers,"[('ISTREAM', 1), ('peartv', 1)]",6460,105.1,-37.8020929,144.9795497,5,6242.1,Spring,True,1.636,amazing phone you can ask mfor more. this cell phone is a great deal and great phone. it has all the features you need from a smart phone. looks great! i'm really happy and satisfied to purchased.,True
321,ORD124413,ID0846545708,2019-08-06,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Candle Inferno', 1), ('iStream', 2)]",15800,61.64,-37.818553,144.9678922,10,14281.64,Winter,False,0.1459,lightweight and battery lasts! nice phone! fits in my pants cargo pocket nicely. it has data option and connects but has a little screen. hard for older dude to see. still i love it.,True
322,ORD334485,ID5402876541,2019-01-18,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2)]",5220,72.31,-37.821015,144.9771755,10,4770.31,Summer,False,0.7225,great phone for a great price just received and set up phone on 7/27. so far the phone is as expected. very pleased with my purchase,True
323,ORD320916,ID0702456085,2019-02-26,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",29195,73.43,-37.8049082,144.9468264,25,21969.68,Summer,False,0.8646,great for the money good price good phone,True
324,ORD010913,ID0361229947,2019-08-26,Bakers,"[('Olivia x460', 1), ('Universe Note', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",14175,55.71,-37.8003719,144.9752763,0,14230.71,Winter,False,94.9734,one star phone not unblocked.. still have installments payments..,False
325,ORD051005,ID0026051948,2019-02-24,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,69.62,-37.8150464,144.9718458,15,3813.87,Summer,False,0.4436,we got this for our 9 yr old daughter and its perfect for her. there hasn't been any issue with the games and educational apps she uses.,True
326,ORD279402,ID0131221774,05/12/2019,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",14260,94.56,-37.8136563,144.9612615,25,10789.56,Summer,True,0.913,"works perfect in argentina with movistar works perfect in argentina with movistar, in us with t-mobile when i visit the us. camera is incredible good, so much better than the i-phone 6. you will love it. no stucks, nothing strange. screen is clear and big. highly recommended!",True
327,ORD049313,ID0387153048,2019-09-19,Thompson,"[('Universe Note', 2), ('iStream', 2)]",7200,60.64,-37.8058336,145.0195185,15,6180.64,Spring,False,0.7621,horrible buy. my first time buying a phone online ... horrible buy. my first time buying a phone online and i was very disappointed. i unboxed the phone and started charging it. when i started the phone up i saw my screen changing colors in the corners and glitching already. came broken and i couldn't even use it once. not buying again.,False
328,ORD463025,ID0356448679,2019-12-14,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",15290,77.3,-37.8075137,144.9879565,5,14602.8,Summer,True,0.697,phone is not unlocked. the phone arrived in good condition but it was not unlocked. i could not use my sim card. description says that the phone is a t-mobile unlocked phone but i also did not see any of the t-mobile splash screens either. i ordered another of the same phone for my wife and got it setup on straight talk att with no problems.,False
329,ORD214700,ID1560149473,2019-12-25,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,75.54,-37.8157195,144.9371449,0,6855.54,Summer,False,0.9363,great product great phone,True
330,ORD497160,ID0571731118,2019-03-20,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('iStream', 1)]",20500,66.24,-37.8243506,144.9438143,0,20566.24,Autumn,False,1.331,four stars very good phone,True
331,ORD170576,ID1217532720,2019-01-07,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,56.17,-37.8181279,144.9485845,10,11999.17,Summer,False,0.6217,"no wifi calling on this phone this is a really nice looking phone an has many features, but it's missing one important feature - wifi calling ! you can serf the enet using wifi put this phone doesn't have wifi calling !",False
332,ORD469852,ID3218226982,2019-04-08,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,63.11,-37.8072912,144.9444704,5,7026.61,Autumn,False,0.6412,sleek and elegant design. i love the phone so far. have had it for a couple of weeks now and it's working very well.,True
333,ORD177002,ID0472236185,2019-02-09,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 2), ('Candle Inferno', 1)]",20600,87.01,-37.7989897,144.9667971,25,15537.01,Summer,False,2.1958,"clean used phone, works as should",True
334,ORD058920,ID4442505589,2019-08-13,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 1)]",9465,70.01,-37.8246536,144.9547414,15,8115.26,Winter,False,1.4665,"my wife and i both upgraded and we both love them. easy to use i bought two of these; my wife and i both upgraded and we both love them. easy to use, data and other apps come in quickly, a great phone for the money.",True
335,ORD116440,ID0332546017,2019-12-31,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 1)]",947691,90.82,-37.8093685,144.9493415,10,9266.32,Summer,True,0.4187,work fine great product and no issues.,True
336,ORD193841,ID0245493801,2019-02-27,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Thunder line', 2), ('pearTV', 1)]",16570,102.72,-37.8008617,144.9608163,10,15015.72,Summer,True,1.7862,just the right size for reading books and playing some games.,True
337,ORD021509,ID0145261554,2019-06-21,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Olivia x460', 1), ('iStream', 2)]",15005,77.98,-37.8151119,144.9612114,0,15082.98,Winter,True,0.8296,"solid deal! research who has the highest rating. i received my phone a couple weeks ago. it had a scratch on the back that is fairly noticeable, but otherwise a very beautiful phone (silver). works great, and i've had no issues!",True
338,ORD108392,ID2069604238,2019-09-21,nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",5910,108.54,-37.8024922,144.9809522,5,5723.04,Spring,True,1.5083,four stars big fan,True
339,ORD127881,ID2776664746,2019-09-23,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Lucent 330S', 2), ('iStream', 1)]",7360,107.35,-37.826394,145.0194182,25,5627.35,Spring,True,1.5854,good phone very good condition.,True
340,ORD347062,ID4238873970,2019-04-23,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Universe Note', 2)]",29250,81.45,-37.8093611,144.9645195,5,27868.95,Autumn,True,1.1191,"yup, better than i expected was new really. just 2 chips in the chrome. the rest brand new",True
341,ORD359903,ID0316413850,2019-01-08,Thompson,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,77.74,-37.8105357,144.9593008,25,6655.24,Summer,False,1.1017,good phone really like it,True
342,ORD250175,ID2347007247,2019-06-23,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Lucent 330S', 2)]",24680,76.85,-37.8211126,144.9472811,25,18586.85,Winter,True,0.9396,five stars my favorite phone ever! broke 1 and bought same again :) do not want to upgrade it ever! lol,True
343,ORD113670,ID6024429121,2019-11-13,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",8985,101.65,-37.8162225,144.9383605,15,7738.9,Spring,True,0.8617,"great product the phone came sealed and brand new. no problems or complaints, great product 10/10",True
344,ORD103709,ID0767592589,2019-08-30,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050,66.21,37.8081194,144.9731848,25,5353.71,Winter,False,1.2091,nice phone. my sons first starter phone. my son seems to enjoy this phone and taking pictures.,True
345,ORD343782,ID0417273054,2019-04-09,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 1)]",3685,80.31,-37.8092623,144.9838244,0,3765.31,Autumn,True,1.0066,"perfect for my needs nice little phone to replace my original gusto which did not survive the washing machine. easy to use, nice display and features that fit most of my needs. the prepaid plan minimizes the phone bill to a manageable amount every month.",True
346,ORD455246,ID4326586172,02-24-2019,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Candle Inferno', 2)]",20985,81.66,-37.8007705,144.9574101,15,17918.91,Summer,False,1.6071,five stars absolutely fabulous,True
347,ORD307978,ID3143370318,2019-10-18,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",21310,98.58,-37.8135412,144.9426636,0,21408.58,Spring,True,0.3993,a i like it 😊,True
348,ORD026756,ID0252588997,2019-10-11,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",23900,75.41,-37.8181125,144.9486411,25,18000.41,Spring,False,0.6211,great condition nephew very happy with it,True
349,ORD021786,ID0298046598,2019-10-29,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",22540,72.88,-37.8210654,144.9664847,15,19231.88,Spring,False,0.3851,it's a good phone it's a good phone but compared to the new generation it's look old,True
350,ORD407964,ID6221450542,2019-07-13,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('iStream', 1), ('Thunder line', 2)]",26730,65.9,-37.8088109,144.9831656,0,26795.9,summer,False,1.0694,good phone great phone i. been useong this for the past month no problems with it only down soze is space i find if u put your apps and misoc on sd card it hwlps alot,True
351,ORD381638,ID0767737648,2019-01-20,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Universe Note', 2)]",18075,79.49,-37.8040695,144.9582857,0,87224.69,Summer,False,1.3749,amazing for the price this phone is amazing for the price!! love the big screen and facial recognition,True
352,ORD497037,ID3161948917,2019-04-28,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",7910,50.65,-37.8087002,144.9566447,25,5983.15,Autumn,False,0.9512,issues connecting to wifi it will not connect to our wifi. i've been reading in forums and a lot of people are having this problem. i've checked router settings and nothing has worked.,False
353,ORD184906,ID4326586187,2019-08-17,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",20655,64.96,37.8102462,144.9613499,5,19687.21,Winter,False,1.1764,"perfect! wouldn't have known this was reconditioned. looks and acts perfect, no trouble of any kind. the phone itself is top notch.",True
354,ORD453377,ID2180785618,03/27/2019,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",23450,77.17,-37.8146899,144.9690651,5,22354.67,Autumn,True,0.4368,i would order it again i was really happy with his phone thanks,True
355,ORD068296,ID0252588294,2019-09-12,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",16130,98.5,-37.8182748,144.9755146,10,14615.5,Spring,True,0.5256,works fine works fine. good value for the money.,True
356,ORD463964,ID4245791604,2019-01-22,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('iStream', 1)]",6890,88.33,-37.8012547,144.9626936,5,6633.83,Summer,True,1.8719,no sound with 6 months use speaker has gone in 6 months. totally disappointed. did all sort of troubleshooting no result.,False
357,ORD352051,ID0387152924,2019-03-14,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('pearTV', 2), ('Thunder line', 1)]",30650,63.01,-37.8061405,144.9449158,25,23050.51,Autumn,True,0.7515,one star would not turn on.,False
358,ORD285119,ID0052600120,2019-07-22,Thompson,"[('universe note', 2), ('iassist line', 2), ('lucent 330s', 2)]",13810,68.86,-37.8023661,144.9620569,5,13188.36,Winter,False,1.7476,awesome fone good fone,True
359,ORD259052,ID1463620434,2019-10-31,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('pearTV', 2), ('iAssist Line', 2)]",23890,78.08,-37.817826,144.9923277,25,17995.58,Spring,False,0.9083,four stars all good,True
360,ORD401780,ID0575434361,2019-05-21,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Alcon 10', 1)]",22800,64.78,-37.8209822,144.9845129,10,20584.78,Autumn,False,1.3422,love the phone second one i've owned after dropping the first one and cracking the screen...even in a heavy duty otter box. good phone.,True
